index,YEAR,CRUISE6,SEASON,ID,TOWDATE,STRATUM,STATION,BEGLAT,BEGLON,SETDEPTH,BOTTEMP,COMNAME,N_CAUGHT,KG_CAUGHT
236,1968,196817,FALL,1.97E+17,11/21/68 23:01,1280,250,4242,6834,192,7.6,HADDOCK,3,6.4
237,1968,196817,FALL,1.97E+17,11/9/68 22:55,1310,223,4300,6548,128,6.1,HADDOCK,9,11.8
238,1968,196817,FALL,1.97E+17,11/9/68 21:42,1310,222,4302,6538,135,5.4,HADDOCK,24,29.9
239,1968,196817,FALL,1.97E+17,11/10/68 2:12,1330,224,4310,6630,80,10.6,HADDOCK,26,29
240,1968,196817,FALL,1.97E+17,11/25/68 10:50,1370,274,4257,6944,150,5,HADDOCK,10,19.1
241,1968,196817,FALL,1.97E+17,11/23/68 20:37,1380,264,4416,6733,132,10,HADDOCK,6,16.3
242,1968,196817,FALL,1.97E+17,11/24/68 4:50,1390,266,4342,6853,62,8.8,HADDOCK,1,0.9
243,1969,196902,SPRING,1.97E+17,3/20/69 23:32,1090,107,4038,6923,49,4.1,HADDOCK,4,10.4
244,1969,196902,SPRING,1.97E+17,3/23/69 5:26,1160,132,4129,6706,53,4.3,HADDOCK,38,111.1
245,1969,196902,SPRING,1.97E+17,3/24/69 17:24,1160,147,4141,6604,110,5.4,HADDOCK,3,7.3
246,1969,196902,SPRING,1.97E+17,3/23/69 1:00,1190,130,4131,6742,38,4.4,HADDOCK,1,1.8
247,1969,196902,SPRING,1.97E+17,4/9/69 5:30,1270,254,4243,7004,115,4.6,HADDOCK,9,14.5
248,1969,196902,SPRING,1.97E+17,4/4/69 0:23,1310,207,4248,6531,119,,HADDOCK,13,13.6
249,1969,196902,SPRING,1.97E+17,4/3/69 22:45,1310,206,4252,6539,128,4,HADDOCK,36,36.7
250,1969,196902,SPRING,1.97E+17,4/7/69 4:15,1390,234,4412,6749,110,,HADDOCK,4,8.2
251,1969,196908,SUMMER,1.97E+17,8/3/69 5:55,1020,140,3931,7238,76,7.1,HADDOCK,92,0
252,1969,196908,SUMMER,1.97E+17,8/2/69 14:25,1020,132,4006,7153,79,7.9,HADDOCK,55,0.5
253,1969,196908,SUMMER,1.97E+17,8/2/69 8:54,1020,129,4012,7223,64,,HADDOCK,1,0
254,1969,196908,SUMMER,1.97E+17,8/2/69 10:55,1020,130,4017,7208,64,,HADDOCK,16,0
255,1969,196908,SUMMER,1.97E+17,8/2/69 17:50,1030,134,3951,7200,113,11.5,HADDOCK,5,0
256,1969,196908,SUMMER,1.97E+17,7/31/69 17:46,1050,110,4109,7118,40,10.5,HADDOCK,7,0
257,1969,196908,SUMMER,1.97E+17,7/22/69 0:20,1160,75,4127,6639,79,9.1,HADDOCK,1,0
258,1969,196908,SUMMER,1.97E+17,7/22/69 2:13,1160,76,4136,6625,81,7.1,HADDOCK,2,0
259,1969,196908,SUMMER,1.97E+17,7/21/69 13:47,1160,69,4157,6651,54,11.7,HADDOCK,11,19.5
260,1969,196908,SUMMER,1.97E+17,8/20/69 16:38,1230,201,4140,6939,79,6.1,HADDOCK,17,39.5
261,1969,196908,SUMMER,1.97E+17,8/22/69 1:55,1260,216,4239,7021,75,,HADDOCK,12,23.6
262,1969,196908,SUMMER,1.97E+17,8/27/69 5:30,1290,263,4231,6828,215,7.1,HADDOCK,1,2.3
263,1969,196908,SUMMER,1.97E+17,7/20/69 5:50,1320,59,4235,6540,90,5.1,HADDOCK,99,28.6
264,1969,196908,SUMMER,1.97E+17,7/18/69 13:05,1320,43,4248,6553,91,6.9,HADDOCK,76,17.7
265,1969,196908,SUMMER,1.97E+17,8/24/69 23:25,1330,241,4405,6639,106,7.4,HADDOCK,12,9.5
266,1969,196911,FALL,1.97E+17,10/18/69 0:26,1060,88,4045,7143,64,10.1,HADDOCK,3,9.1
267,1969,196911,FALL,1.97E+17,11/4/69 23:40,1210,169,4158,6748,90,,HADDOCK,1,0
268,1969,196911,FALL,1.97E+17,11/7/69 11:32,1240,179,4140,6910,165,5.7,HADDOCK,22,70.3
269,1969,196911,FALL,1.97E+17,11/7/69 0:27,1240,175,4200,6838,174,5.5,HADDOCK,2,4.5
270,1969,196911,FALL,1.97E+17,11/22/69 17:58,1260,259,4217,7018,31,8.5,HADDOCK,2,5
271,1969,196911,FALL,1.97E+17,11/5/69 10:43,1290,174,4150,6827,205,6.2,HADDOCK,3,8.2
272,1969,196911,FALL,1.97E+17,11/14/69 12:58,1290,188,4228,6731,315,8.6,HADDOCK,6,15.9
273,1969,196911,FALL,1.97E+17,11/14/69 5:16,1290,187,4240,6828,190,,HADDOCK,1,0.9
274,1969,196911,FALL,1.97E+17,11/17/69 23:42,1310,214,4235,6614,124,8,HADDOCK,10,2.3
275,1969,196911,FALL,1.97E+17,11/17/69 0:25,1310,208,4248,6538,128,8.7,HADDOCK,28,10.6
276,1969,196911,FALL,1.97E+17,11/18/69 16:53,1340,221,4356,6703,155,7,HADDOCK,3,7.7
277,1969,196911,FALL,1.97E+17,11/18/69 19:44,1350,222,4410,6648,176,7.9,HADDOCK,6,14.5
278,1969,196911,FALL,1.97E+17,11/20/69 8:09,1360,235,4322,6744,238,7,HADDOCK,3,5.4
279,1969,196911,FALL,1.97E+17,11/20/69 6:26,1360,234,4326,6742,234,7,HADDOCK,1,2.7
280,1969,196911,FALL,1.97E+17,11/20/69 22:56,1380,240,4328,6830,192,9.2,HADDOCK,21,47.6
281,1969,196911,FALL,1.97E+17,11/16/69 5:05,1410,201,4252,6353,128,7.9,HADDOCK,25,5.4
282,1970,197003,SPRING,1.97E+17,4/20/70 10:20,1050,189,4103,7057,38,3.5,HADDOCK,1,0
283,1970,197003,SPRING,1.97E+17,4/10/70 4:48,1090,160,4038,6925,51,4.7,HADDOCK,1,2.3
284,1970,197003,SPRING,1.97E+17,4/18/70 19:35,1100,172,4026,6915,79,5.1,HADDOCK,1,0
285,1970,197003,SPRING,1.97E+17,3/18/70 14:49,1130,48,4046,6807,73,3.8,HADDOCK,1,4.5
286,1970,197003,SPRING,1.97E+17,3/18/70 10:13,1130,45,4048,6743,73,3.6,HADDOCK,2,8.6
287,1970,197003,SPRING,1.97E+17,3/14/70 3:37,1210,12,4155,6755,73,4.3,HADDOCK,1,1.8
288,1970,197003,SPRING,1.97E+17,3/14/70 6:57,1210,14,4201,6744,88,5,HADDOCK,11,26.3
289,1970,197003,SPRING,1.97E+17,3/14/70 2:10,1210,11,4152,6805,91,4.4,HADDOCK,1,2.7
290,1970,197003,SPRING,1.97E+17,3/31/70 11:54,1310,98,4245,6524,104,5,HADDOCK,53,53.1
291,1970,197003,SPRING,1.97E+17,4/2/70 13:01,1310,117,4258,6631,137,,HADDOCK,32,37.6
292,1970,197003,SPRING,1.97E+17,4/2/70 1:47,1310,112,4257,6539,150,4.1,HADDOCK,17,21.3
293,1970,197003,SPRING,1.97E+17,3/31/70 8:14,1320,96,4239,6524,95,4.2,HADDOCK,9,10.9
294,1970,197003,SPRING,1.97E+17,3/31/70 15:48,1410,100,4247,6504,104,4.8,HADDOCK,52,22.2
295,1970,197003,SPRING,1.97E+17,4/1/70 9:07,1420,105,4313,6356,97,1.9,HADDOCK,12,13.2
296,1970,197006,FALL,1.97E+17,10/19/70 7:13,1050,72,4035,7205,55,8.6,HADDOCK,1,0
297,1970,197006,FALL,1.97E+17,10/30/70 9:22,1190,165,4156,6706,55,11.9,HADDOCK,185,227.3
298,1970,197006,FALL,1.97E+17,10/30/70 17:26,1210,170,4204,6734,82,6.8,HADDOCK,2,5.4
299,1970,197006,FALL,1.97E+17,11/6/70 21:01,1240,193,4201,6859,135,5.8,HADDOCK,8,18.6
300,1970,197006,FALL,1.97E+17,11/6/70 16:25,1240,192,4137,6852,141,5.8,HADDOCK,4,10.4
301,1970,197006,FALL,1.97E+17,10/31/70 19:03,1250,182,4106,6919,49,9.6,HADDOCK,1,0.9
302,1970,197006,FALL,1.97E+17,11/20/70 7:55,1260,304,4237,7007,119,9,HADDOCK,4,15
303,1970,197006,FALL,1.97E+17,11/20/70 6:18,1270,303,4238,6957,170,6.2,HADDOCK,1,2.7
304,1970,197006,FALL,1.97E+17,11/19/70 23:15,1280,300,4247,6958,183,6.4,HADDOCK,1,3.2
305,1970,197006,FALL,1.97E+17,11/13/70 11:25,1320,256,4241,6619,91,6.2,HADDOCK,31,19.1
306,1970,197006,FALL,1.97E+17,11/16/70 20:30,1350,274,4426,6630,205,8.7,HADDOCK,8,21.3
307,1970,197006,FALL,1.97E+17,11/18/70 20:27,1370,290,4310,6858,183,7.1,HADDOCK,3,7.7
308,1970,197006,FALL,1.97E+17,11/17/70 16:00,1380,281,4357,6748,165,7.3,HADDOCK,9,23.6
309,1971,197101,SPRING,1.97E+17,3/15/71 22:56,1130,54,4056,6710,82,3.4,HADDOCK,2,7.3
310,1971,197101,SPRING,1.97E+17,3/20/71 1:42,1160,78,4121,6647,77,3.8,HADDOCK,2,7.7
311,1971,197101,SPRING,1.97E+17,3/24/71 2:49,1240,109,4134,6914,150,6.5,HADDOCK,1,3.6
312,1971,197101,SPRING,1.97E+17,4/18/71 6:26,1270,209,4314,6958,128,5.6,HADDOCK,1,1.8
313,1971,197101,SPRING,1.97E+17,4/21/71 19:12,1390,236,4407,6757,101,4.6,HADDOCK,1,3.2
314,1971,197106,FALL,1.97E+17,10/22/71 21:21,1160,173,4128,6646,70,13.5,HADDOCK,26,0.9
315,1971,197106,FALL,1.97E+17,10/23/71 2:12,1160,175,4136,6703,58,14.2,HADDOCK,3,5.9
316,1971,197106,FALL,1.97E+17,10/22/71 23:30,1160,174,4148,6642,62,11.1,HADDOCK,8,1.4
317,1971,197106,FALL,1.97E+17,10/20/71 14:55,1210,149,4152,6800,79,7.5,HADDOCK,4,0
318,1971,197106,FALL,1.97E+17,10/21/71 2:26,1210,154,4207,6720,75,7.1,HADDOCK,39,9.5
319,1971,197106,FALL,1.97E+17,10/19/71 7:18,1230,137,4121,6829,71,14.2,HADDOCK,12,0.9
320,1971,197106,FALL,1.97E+17,11/12/71 5:19,1310,268,4246,6533,110,9.5,HADDOCK,31,23.6
321,1971,197106,FALL,1.97E+17,11/12/71 16:21,1320,271,4235,6556,80,8.6,HADDOCK,107,40.4
322,1971,197106,FALL,1.97E+17,11/14/71 13:08,1330,284,4334,6624,82,10.1,HADDOCK,216,124.7
323,1971,197106,FALL,1.97E+17,11/14/71 2:32,1340,281,4337,6701,183,8.3,HADDOCK,3,3.6
324,1971,197106,FALL,1.97E+17,11/17/71 8:30,1360,304,4310,6800,192,7.8,HADDOCK,1,3.2
325,1971,197106,FALL,1.97E+17,11/13/71 23:13,1360,280,4322,6702,201,8.2,HADDOCK,1,1.8
326,1971,197106,FALL,1.97E+17,11/10/71 0:16,1410,248,4321,6428,128,7.1,HADDOCK,7,10
327,1971,197106,FALL,1.97E+17,11/11/71 17:33,1420,263,4325,6441,64,5.4,HADDOCK,29,45.4
328,1971,197106,FALL,1.97E+17,11/7/71 21:47,1420,238,4303,6440,98,6.4,HADDOCK,16,23.6
329,1972,197201,WINTER,1.97E+17,2/26/72 2:05,1160,13,4150,6643,66,4.5,HADDOCK,2,4.5
330,1972,197201,WINTER,1.97E+17,3/1/72 20:22,1170,54,4125,6601,188,8.7,HADDOCK,1,0.9
331,1972,197201,WINTER,1.97E+17,2/29/72 11:41,1180,40,4204,6559,208,7.6,HADDOCK,30,44.9
332,1972,197201,WINTER,1.97E+17,2/28/72 0:10,1210,26,4201,6647,72,4.6,HADDOCK,4,13.2
333,1972,197201,WINTER,1.97E+17,2/26/72 22:50,1290,20,4215,6711,264,7.8,HADDOCK,2,6.8
334,1972,197201,WINTER,1.97E+17,2/28/72 19:23,1290,33,4210,6638,182,5.4,HADDOCK,1,1.8
335,1972,197202,SPRING,1.97E+17,3/31/72 9:14,1130,139,4106,6719,62,4.5,HADDOCK,22,26.8
336,1972,197202,SPRING,1.97E+17,4/1/72 12:15,1160,148,4121,6701,66,4.8,HADDOCK,2,5.9
337,1972,197202,SPRING,1.97E+17,4/2/72 4:08,1160,154,4121,6617,101,5.6,HADDOCK,1,0
338,1972,197202,SPRING,1.97E+17,4/2/72 9:07,1170,157,4130,6602,119,6.1,HADDOCK,32,1.4
339,1972,197202,SPRING,1.97E+17,4/3/72 17:03,1210,170,4207,6642,73,5.1,HADDOCK,7,24.5
340,1972,197202,SPRING,1.97E+17,4/3/72 15:30,1210,169,4205,6641,75,4.8,HADDOCK,3,6.8
341,1972,197202,SPRING,1.97E+17,4/5/72 19:24,1230,190,4115,6837,62,5,HADDOCK,4,15.9
342,1972,197202,SPRING,1.97E+17,4/12/72 23:30,1260,208,4235,7009,82,3.9,HADDOCK,2,0
343,1972,197202,SPRING,1.97E+17,4/24/72 5:11,1310,318,4234,6608,137,8.3,HADDOCK,38,5.9
344,1972,197202,SPRING,1.97E+17,4/22/72 2:50,5430,298,4406,6322,165,9.2,HADDOCK,3,3.6
345,1972,197208,FALL,1.97E+17,10/21/72 19:20,1130,120,4032,6805,102,10.9,HADDOCK,1,0
346,1972,197208,FALL,1.97E+17,10/23/72 21:25,1160,142,4140,6651,62,13.3,HADDOCK,11,0.9
347,1972,197208,FALL,1.97E+17,10/24/72 10:56,1160,148,4143,6556,106,9.8,HADDOCK,22,4.5
348,1972,197208,FALL,1.97E+17,10/25/72 23:30,1220,163,4205,6745,188,9.9,HADDOCK,8,32.7
349,1972,197208,FALL,1.97E+17,10/28/72 12:59,1230,185,4120,6916,95,7.2,HADDOCK,27,18.6
350,1972,197208,FALL,1.97E+17,10/28/72 17:10,1250,187,4119,6918,50,10.7,HADDOCK,2,0.5
351,1972,197208,FALL,1.97E+17,11/14/72 6:03,1320,264,4239,6551,91,8.1,HADDOCK,173,53.1
352,1972,197208,FALL,1.97E+17,11/14/72 11:43,1320,268,4243,6619,76,9,HADDOCK,273,66.7
353,1972,197208,FALL,1.97E+17,11/7/72 5:27,1360,218,4249,6708,215,9,HADDOCK,1,1.8
354,1972,197208,FALL,1.97E+17,11/7/72 2:57,1360,217,4306,6707,201,8.4,HADDOCK,3,2.7
355,1972,197208,FALL,1.97E+17,11/17/72 19:30,1360,286,4333,6804,200,8.2,HADDOCK,7,15
356,1972,197208,FALL,1.97E+17,11/8/72 15:48,1410,232,4306,6431,126,6.5,HADDOCK,17,5.9
357,1972,197208,FALL,1.97E+17,11/8/72 6:25,1410,227,4233,6450,114,7.5,HADDOCK,48,11.3
358,1972,197208,FALL,1.97E+17,11/13/72 3:47,1410,253,4301,6328,156,10,HADDOCK,2,2.3
359,1972,197208,FALL,1.97E+17,11/11/72 16:55,1420,237,4323,6448,76,8.2,HADDOCK,83,29
360,1973,197303,SPRING,1.97E+17,4/16/73 2:16,1130,186,4050,6755,63,5.4,HADDOCK,133,22.7
361,1973,197303,SPRING,1.97E+17,4/15/73 12:19,1190,181,4107,6735,56,5,HADDOCK,2,0.9
362,1973,197303,SPRING,1.97E+17,4/21/73 22:36,1200,235,4140,6818,49,5.9,HADDOCK,3,12.7
363,1973,197303,SPRING,1.97E+17,4/21/73 13:34,1200,231,4143,6740,52,5.8,HADDOCK,2,1.8
364,1973,197303,SPRING,1.97E+17,4/21/73 8:43,1200,229,4159,6717,36,5.4,HADDOCK,3,9.1
365,1973,197303,SPRING,1.97E+17,4/20/73 17:16,1220,223,4210,6647,139,8.6,HADDOCK,212,136.1
366,1973,197303,SPRING,1.97E+17,4/13/73 19:52,1230,166,4110,6854,94,4.5,HADDOCK,4,10.9
367,1973,197303,SPRING,1.97E+17,4/14/73 9:55,1230,171,4126,6920,73,4,HADDOCK,5,5.4
368,1973,197303,SPRING,1.97E+17,4/14/73 7:30,1250,170,4125,6931,30,3.8,HADDOCK,2,8.2
369,1973,197303,SPRING,1.97E+17,5/9/73 12:36,1310,305,4249,6520,130,7.5,HADDOCK,100,42.2
370,1973,197303,SPRING,1.97E+17,5/11/73 10:25,1330,321,4336,6627,95,5.7,HADDOCK,25,31.3
371,1973,197303,SPRING,1.97E+17,5/13/73 0:48,1390,336,4415,6752,49,7.4,HADDOCK,1,2.7
372,1973,197303,SPRING,1.97E+17,5/9/73 4:55,1410,302,4324,6453,138,5.4,HADDOCK,23,28.6
373,1973,197303,SPRING,1.97E+17,5/5/73 22:43,1410,274,4248,6443,106,6.9,HADDOCK,22,7.3
374,1973,197308,FALL,1.97E+17,11/2/73 20:00,1260,199,4219,7007,78,8.2,HADDOCK,22,5.9
375,1973,197308,FALL,1.97E+17,11/5/73 14:51,1290,210,4233,6811,174,7.8,HADDOCK,4,14.1
376,1973,197308,FALL,1.97E+17,11/15/73 16:23,1300,276,4223,6656,341,6.8,HADDOCK,2,5.9
377,1973,197308,FALL,1.97E+17,11/11/73 12:14,1310,237,4256,6634,196,10.4,HADDOCK,14,7.3
378,1973,197308,FALL,1.97E+17,11/14/73 23:47,1320,269,4227,6538,86,11,HADDOCK,30,6.4
379,1973,197308,FALL,1.97E+17,11/11/73 22:44,1320,240,4239,6536,91,12.7,HADDOCK,49,22.7
380,1973,197308,FALL,1.97E+17,11/13/73 3:30,1410,253,4316,6514,145,6.1,HADDOCK,2,4.1
381,1973,197308,FALL,1.97E+17,11/12/73 23:10,1420,251,4319,6444,88,6.4,HADDOCK,17,25.9
382,1973,197308,FALL,1.97E+17,11/13/73 10:51,1420,255,4330,6438,86,7.2,HADDOCK,43,33.1
383,1973,197308,FALL,1.97E+17,11/12/73 15:38,1420,248,4255,6445,95,8.6,HADDOCK,130,37.2
384,1973,197308,FALL,1.97E+17,11/13/73 21:40,1420,260,4318,6412,91,7.4,HADDOCK,23,36.3
385,1974,197404,SPRING,1.97E+17,4/9/74 2:00,1160,133,4132,6612,99,7,HADDOCK,13,4.5
386,1974,197404,SPRING,1.97E+17,4/8/74 6:13,1190,126,4145,6707,58,6.1,HADDOCK,11,13.6
387,1974,197404,SPRING,1.97E+17,4/20/74 9:28,1200,158,4151,6742,31,,HADDOCK,1,0
388,1974,197404,SPRING,1.97E+17,4/19/74 4:17,1230,147,4102,6901,89,6.1,HADDOCK,19,24
389,1974,197404,SPRING,1.97E+17,4/19/74 8:34,1230,149,4103,6845,54,7,HADDOCK,3,1.4
390,1974,197404,SPRING,1.97E+17,4/26/74 3:31,1310,210,4252,6539,124,,HADDOCK,11,5
391,1974,197404,SPRING,1.97E+17,4/22/74 14:24,1320,179,4231,6544,88,4,HADDOCK,42,19.1
392,1974,197404,SPRING,1.97E+17,5/1/74 0:54,1330,248,4359,6633,80,,HADDOCK,18,9.1
393,1974,197404,SPRING,1.97E+17,4/26/74 18:30,1340,214,4256,6656,158,8.1,HADDOCK,1,1.4
394,1974,197404,SPRING,1.97E+17,4/24/74 23:51,1410,198,4317,6431,146,,HADDOCK,1,2.7
395,1974,197404,SPRING,1.97E+17,4/23/74 8:33,1410,186,4252,6446,95,7.1,HADDOCK,119,142
396,1974,197404,SPRING,1.97E+17,4/24/74 15:52,1420,194,4311,6410,84,,HADDOCK,26,20
397,1974,197411,FALL,1.97E+17,10/13/74 22:07,1160,163,4109,6657,64,12.1,HADDOCK,1,0
398,1974,197411,FALL,1.97E+17,10/19/74 16:16,1240,227,4145,6926,174,6.7,HADDOCK,1,7.3
399,1974,197411,FALL,1.97E+17,10/19/74 13:59,1240,226,4131,6915,148,6.7,HADDOCK,16,8.2
400,1974,197411,FALL,1.97E+17,10/31/74 19:15,1310,257,4241,6637,155,11.3,HADDOCK,1,0.9
401,1974,197411,FALL,1.97E+17,11/1/74 11:20,1310,265,4243,6517,95,12.2,HADDOCK,133,59.4
402,1974,197411,FALL,1.97E+17,11/1/74 1:21,1320,259,4246,6603,62,14.2,HADDOCK,31,7.3
403,1974,197411,FALL,1.97E+17,11/5/74 18:12,1340,313,4320,6642,113,12.2,HADDOCK,26,23.1
404,1974,197411,FALL,1.97E+17,11/7/74 5:54,1350,329,4410,6656,165,10.9,HADDOCK,2,5.4
405,1974,197411,FALL,1.97E+17,11/8/74 15:29,1390,343,4356,6824,91,10.5,HADDOCK,1,0.5
406,1974,197411,FALL,1.97E+17,11/8/74 11:06,1390,341,4403,6818,58,10.6,HADDOCK,5,1.4
407,1974,197411,FALL,1.97E+17,11/4/74 16:09,1410,300,4319,6515,128,7.9,HADDOCK,1,0.9
408,1974,197411,FALL,1.97E+17,11/2/74 20:22,1410,278,4328,6403,121,9.2,HADDOCK,6,5.9
409,1974,197411,FALL,1.97E+17,11/4/74 0:30,1420,292,4325,6434,80,5.5,HADDOCK,2,1.4
410,1975,197503,SPRING,1.98E+17,3/23/75 8:21,1100,90,4016,6851,106,11.1,HADDOCK,1,0
411,1975,197503,SPRING,1.98E+17,4/23/75 5:10,1130,178,4057,6850,68,5.3,HADDOCK,20,19.1
412,1975,197503,SPRING,1.98E+17,4/20/75 18:14,1200,157,4146,6807,48,5.8,HADDOCK,1,2.7
413,1975,197503,SPRING,1.98E+17,4/20/75 20:09,1200,158,4141,6805,35,6,HADDOCK,1,1.4
414,1975,197503,SPRING,1.98E+17,4/26/75 6:31,1220,205,4209,6627,150,7,HADDOCK,1,1.8
415,1975,197503,SPRING,1.98E+17,4/18/75 11:11,1230,142,4112,6910,100,5.3,HADDOCK,1,0.9
416,1975,197503,SPRING,1.98E+17,5/6/75 2:20,1260,236,4228,7023,61,,HADDOCK,4,2.3
417,1975,197503,SPRING,1.98E+17,5/11/75 16:58,1260,288,4221,7007,81,4.8,HADDOCK,16,6.8
418,1975,197512,FALL,1.98E+17,10/10/75 2:20,1130,226,4041,6801,83,10.8,HADDOCK,20,0.9
419,1975,197512,FALL,1.98E+17,10/11/75 3:22,1130,239,4045,6725,90,13.4,HADDOCK,6,0
420,1975,197512,FALL,1.98E+17,10/10/75 21:40,1160,236,4114,6649,70,11.7,HADDOCK,141,5.4
421,1975,197512,FALL,1.98E+17,10/13/75 4:45,1180,259,4148,6543,310,9,HADDOCK,10,23.6
422,1975,197512,FALL,1.98E+17,10/16/75 6:55,1200,284,4159,6734,46,13.4,HADDOCK,296,15.9
423,1975,197512,FALL,1.98E+17,10/16/75 23:56,1240,293,4127,6851,146,5.9,HADDOCK,1,0
424,1975,197512,FALL,1.98E+17,10/17/75 16:10,1250,301,4113,6922,52,8.6,HADDOCK,29,0.9
425,1975,197512,FALL,1.98E+17,10/20/75 23:30,1260,317,4242,7013,92,7.2,HADDOCK,11,7.7
426,1975,197512,FALL,1.98E+17,10/22/75 2:23,1260,328,4229,7007,80,6.8,HADDOCK,2,4.1
427,1975,197512,FALL,1.98E+17,10/18/75 11:15,1280,309,4158,6909,206,6.5,HADDOCK,14,40.4
428,1975,197512,FALL,1.98E+17,10/15/75 2:33,1290,272,4220,6800,173,8.2,HADDOCK,10,0
429,1975,197512,FALL,1.98E+17,10/15/75 14:33,1290,277,4212,6817,186,7.6,HADDOCK,3,5
430,1975,197512,FALL,1.98E+17,11/8/75 0:00,1310,355,4238,6635,165,8.7,HADDOCK,8,10.9
431,1975,197512,FALL,1.98E+17,11/14/75 3:25,1330,399,4337,6629,90,9.6,HADDOCK,19,17.7
432,1975,197512,FALL,1.98E+17,11/14/75 10:28,1340,402,4340,6654,110,9,HADDOCK,5,12.7
433,1975,197512,FALL,1.98E+17,11/8/75 10:00,1360,351,4302,6731,190,9.5,HADDOCK,6,2.3
434,1975,197512,FALL,1.98E+17,11/10/75 9:43,1410,369,4319,6343,192,9.2,HADDOCK,20,13.2
435,1976,197602,SPRING,1.98E+17,4/3/76 15:30,1160,262,4101,6646,71,6.3,HADDOCK,3,0.4
436,1976,197602,SPRING,1.98E+17,4/3/76 20:00,1190,264,4113,6718,58,5.3,HADDOCK,3,3.2
437,1976,197602,SPRING,1.98E+17,4/6/76 17:03,1210,287,4200,6746,92,2.2,HADDOCK,1,2.9
438,1976,197602,SPRING,1.98E+17,4/7/76 12:40,1230,296,4121,6827,65,5.3,HADDOCK,3,3
439,1976,197602,SPRING,1.98E+17,4/8/76 3:30,1240,302,4204,6905,173,6.3,HADDOCK,1,0.1
440,1976,197602,SPRING,1.98E+17,4/14/76 12:40,1270,320,4244,7006,123,6.5,HADDOCK,36,74
441,1976,197602,SPRING,1.98E+17,4/8/76 5:45,1280,303,4218,6904,205,7.4,HADDOCK,1,4.5
442,1976,197602,SPRING,1.98E+17,4/28/76 15:27,1330,396,4412,6642,112,6.3,HADDOCK,38,40
443,1976,197602,SPRING,1.98E+17,4/28/76 12:19,1330,394,4348,6631,89,5.4,HADDOCK,79,30
444,1976,197602,SPRING,1.98E+17,4/21/76 12:41,1410,372,4318,6420,168,7.5,HADDOCK,28,14.5
445,1976,197609,FALL,1.98E+17,10/30/76 11:23,1160,267,4200,6631,80,11.9,HADDOCK,1174,537
446,1976,197609,FALL,1.98E+17,10/30/76 4:06,1160,263,4149,6558,98,10.9,HADDOCK,2,0.9
447,1976,197609,FALL,1.98E+17,10/30/76 5:37,1160,264,4153,6605,79,11.7,HADDOCK,937,379.5
448,1976,197609,FALL,1.98E+17,11/3/76 14:13,1260,296,4237,7010,82,8.4,HADDOCK,35,89.3
449,1976,197609,FALL,1.98E+17,11/3/76 3:53,1260,291,4214,7017,30,10.1,HADDOCK,98,36.9
450,1976,197609,FALL,1.98E+17,11/21/76 14:35,1260,387,4228,7006,118,9.5,HADDOCK,56,108.5
451,1976,197609,FALL,1.98E+17,11/19/76 17:41,1280,382,4236,6907,185,8,HADDOCK,1,5.5
452,1976,197609,FALL,1.98E+17,11/14/76 9:54,1310,338,4241,6622,106,12.6,HADDOCK,2,2.5
453,1976,197609,FALL,1.98E+17,11/15/76 1:59,1320,341,4240,6602,76,12.4,HADDOCK,23,15
454,1976,197609,FALL,1.98E+17,11/16/76 15:11,1330,356,4359,6634,80,9.8,HADDOCK,60,38.5
455,1976,197609,FALL,1.98E+17,11/17/76 7:25,1350,362,4425,6657,122,10.1,HADDOCK,3,2
456,1976,197609,FALL,1.98E+17,11/16/76 22:45,1360,359,4345,6735,244,9.7,HADDOCK,1,2.5
457,1976,197609,FALL,1.98E+17,11/13/76 7:04,1360,330,4255,6754,172,8.3,HADDOCK,17,4.5
458,1976,197609,FALL,1.98E+17,11/18/76 21:08,1370,376,4315,6931,140,7.5,HADDOCK,1,1.5
459,1976,197609,FALL,1.98E+17,11/17/76 21:38,1390,367,4356,6835,87,9.3,HADDOCK,2,0.1
460,1977,197702,SPRING,1.98E+17,4/17/77 11:59,1100,233,4021,7035,89,5.8,HADDOCK,1,0.4
461,1977,197702,SPRING,1.98E+17,4/23/77 23:17,1190,298,4145,6704,60,5.8,HADDOCK,9,16.5
462,1977,197702,SPRING,1.98E+17,4/26/77 19:33,1200,325,4108,6829,51,7.1,HADDOCK,2,2.5
463,1977,197702,SPRING,1.98E+17,4/30/77 23:10,1250,331,4112,6922,50,,HADDOCK,21,45
464,1977,197702,SPRING,1.98E+17,5/5/77 2:13,1310,364,4230,6533,97,5.4,HADDOCK,4,0.6
465,1977,197702,SPRING,1.98E+17,5/5/77 16:36,1310,370,4251,6532,132,6.3,HADDOCK,14,17
466,1977,197702,SPRING,1.98E+17,5/5/77 0:14,1320,363,4227,6540,91,7.4,HADDOCK,11,1.2
467,1977,197702,SPRING,1.98E+17,5/11/77 17:39,1380,417,4324,6913,155,4.9,HADDOCK,2,3.3
468,1977,197702,SPRING,1.98E+17,5/9/77 12:30,1390,407,4353,6826,103,5.8,HADDOCK,2,0.5
469,1977,197702,SPRING,1.98E+17,5/11/77 0:18,1390,410,4340,6901,96,3.8,HADDOCK,1,1.5
470,1977,197707,SUMMER,1.98E+17,8/21/77 11:28,1240,290,4130,6859,149,5.3,HADDOCK,13,16.5
471,1977,197707,SUMMER,1.98E+17,8/23/77 23:23,1260,321,4225,7007,81,6.2,HADDOCK,46,96
